[2026-06-21 04:12:15.828] [INFO] Logger initialized
[2026-06-21 04:12:15.830] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-21 04:12:46.583] [EVT.SPAWN] Pine at (4164,1426)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Grass at (2051,2817)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Grass at (2030,2804)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Grass at (1928,2894)
[2026-06-21 04:12:46.583] [EVT.SPAWN] PineTree at (1357,4505)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Plant at (671,38)
[2026-06-21 04:12:46.583] [EVT.SPAWN] PineTree at (1384,4382)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Kelp at (376,3345)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Algae at (1121,3225)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Plant at (811,105)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Algae at (1148,3174)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Pine at (949,2665)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Pine at (942,2585)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Algae at (1158,3380)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Pine at (1348,4604)
[2026-06-21 04:12:46.583] [EVT.SPAWN] BerryBush at (5659,273)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Algae at (1191,3182)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Pine at (891,2697)
[2026-06-21 04:12:46.583] [EVT.SPAWN] Pine at (934,2629)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1306,4534)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (967,2602)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (983,2638)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (897,2759)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (922,2638)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (860,2629)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Algae at (1202,3331)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1038,2620)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (947,2707)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1068,2672)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1084,2743)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1125,2790)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (971,2621)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1072,2744)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1109,2729)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1021,2650)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (995,2751)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Flowers at (4834,3889)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Plant at (1001,3953)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (4075,3643)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Flowers at (4909,3960)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1063,2713)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (964,2684)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (979,2879)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (969,2921)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1139,2697)
[2026-06-21 04:12:46.584] [EVT.SPAWN] BerryBush at (1437,3038)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (993,2626)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (992,2683)
[2026-06-21 04:12:46.584] [EVT.SPAWN] BerryBush at (1373,3074)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (989,2633)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1074,2748)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (936,2656)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1036,2744)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (964,2704)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (993,2687)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1041,2577)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1047,2620)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1033,2555)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (963,2572)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1083,2507)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1018,2655)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1055,2715)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1017,2572)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1109,2809)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (969,2754)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1070,2855)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Algae at (1173,3095)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (961,2839)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1160,2833)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1173,2709)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1069,2769)
[2026-06-21 04:12:46.584] [EVT.SPAWN] BerryBush at (3401,2279)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1048,2758)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1058,2835)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (927,2879)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1090,2895)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1134,2697)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1179,2763)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Algae at (1153,3196)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1198,2727)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (993,2679)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1221,2791)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1137,2855)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1143,2766)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (962,2889)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1054,2789)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Flowers at (861,4000)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Flowers at (818,3868)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Algae at (1213,3336)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Grass at (651,2395)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Mushroom at (5095,2568)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (1019,2494)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Algae at (1183,3276)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Moss at (4743,3972)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Moss at (4889,4021)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (4174,1563)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Moss at (4811,3933)
[2026-06-21 04:12:46.584] [EVT.SPAWN] BerryBush at (3410,2361)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (4319,1475)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (4124,1543)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Mushroom at (5136,2608)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Mushroom at (5036,2493)
[2026-06-21 04:12:46.584] [EVT.SPAWN] BerryBush at (3416,2347)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (1427,4492)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (1910,3271)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (4108,1443)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (1955,3216)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (2080,3295)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (1270,4474)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (4072,1385)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Moss at (4788,4049)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (1893,3198)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Moss at (4902,4032)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (1288,4462)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (2029,3178)
[2026-06-21 04:12:46.584] [EVT.SPAWN] BerryBush at (3497,2261)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (4122,1538)
[2026-06-21 04:12:46.584] [EVT.SPAWN] PineTree at (2038,3224)
[2026-06-21 04:12:46.584] [EVT.SPAWN] Pine at (4160,1363)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Mushroom at (5064,2609)
[2026-06-21 04:12:46.585] [EVT.SPAWN] BerryBush at (3422,2251)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Moss at (4712,3958)
[2026-06-21 04:12:46.585] [EVT.SPAWN] PineTree at (2085,3258)
[2026-06-21 04:12:46.585] [EVT.SPAWN] PineTree at (2095,3134)
[2026-06-21 04:12:46.585] [EVT.SPAWN] PineTree at (2071,3241)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Mushroom at (5044,2547)
[2026-06-21 04:12:46.585] [EVT.SPAWN] PineTree at (1997,3085)
[2026-06-21 04:12:46.585] [EVT.SPAWN] PineTree at (2006,3139)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (4171,1589)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (4255,1423)
[2026-06-21 04:12:46.585] [EVT.SPAWN] PineTree at (3480,2470)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (728,190)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (998,2661)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (925,2648)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1123,2686)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (999,2670)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1050,2796)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (930,2626)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (929,2792)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1028,2565)
[2026-06-21 04:12:46.585] [EVT.SPAWN] GrassTuft at (831,1474)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (918,2718)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (937,2588)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (921,2766)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (958,2727)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1013,2709)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Grass at (519,2635)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1117,2540)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1130,2806)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (926,2581)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1080,2691)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1016,2611)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1055,2631)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1088,2578)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (996,2594)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1059,2603)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (3036,649)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (3587,4326)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1074,2704)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1059,2797)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Cactus at (1709,2507)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (989,2810)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1119,2812)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Algae at (1203,3319)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (936,2858)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1021,2831)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Bush at (1803,801)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (1341,481)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1074,2848)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (908,2687)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1005,2752)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Algae at (1128,3224)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1055,2861)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (944,2850)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1126,2897)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1116,2734)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1113,2701)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Cactus at (1659,2516)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Bush at (1871,826)
[2026-06-21 04:12:46.585] [EVT.SPAWN] GrassTuft at (3518,1226)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Algae at (1252,3270)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (1200,656)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Bush at (1674,771)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (1328,630)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Bush at (1831,810)
[2026-06-21 04:12:46.585] [EVT.SPAWN] GrassTuft at (3558,1295)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (1291,607)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Flowers at (3851,1879)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (745,206)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Plant at (750,123)
[2026-06-21 04:12:46.585] [EVT.SPAWN] PineTree at (1311,4496)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Algae at (1185,3179)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Seaweed at (2709,4612)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1196,4484)
[2026-06-21 04:12:46.585] [EVT.SPAWN] BerryBush at (5625,190)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Grass at (2038,2937)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Moss at (4760,3985)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Moss at (4888,4098)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (880,2654)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (913,2665)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (4142,1616)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (4169,1629)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Moss at (4807,4045)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (4221,1444)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (4216,1572)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (1010,2811)
[2026-06-21 04:12:46.585] [EVT.SPAWN] Pine at (4156,1512)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (4170,1555)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (4153,1478)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (999,2605)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1093,2730)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1009,2633)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (989,2813)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Kelp at (317,3375)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1023,2642)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1172,2753)
[2026-06-21 04:12:46.586] [EVT.SPAWN] BerryBush at (3457,2243)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (917,2567)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1091,2667)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1008,2663)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (952,2687)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1064,2658)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Mushroom at (5042,2559)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1081,2621)
[2026-06-21 04:12:46.586] [EVT.SPAWN] PineTree at (1999,3157)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1018,2810)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Mushroom at (5081,2578)
[2026-06-21 04:12:46.586] [EVT.SPAWN] PineTree at (1997,3253)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (926,2735)
[2026-06-21 04:12:46.586] [EVT.SPAWN] PineTree at (2049,3332)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1162,2921)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (908,2902)
[2026-06-21 04:12:46.586] [EVT.SPAWN] PineTree at (2036,3276)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Mushroom at (5046,2627)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1143,2871)
[2026-06-21 04:12:46.586] [EVT.SPAWN] PineTree at (2032,3194)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1178,2834)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1095,2696)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1106,2709)
[2026-06-21 04:12:46.586] [EVT.SPAWN] PineTree at (2052,3187)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Grass at (6055,3734)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Kelp at (385,3215)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Grass at (6020,3748)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Grass at (586,2443)
[2026-06-21 04:12:46.586] [EVT.SPAWN] PineTree at (2010,3122)
[2026-06-21 04:12:46.586] [EVT.SPAWN] BerryBush at (3457,2291)
[2026-06-21 04:12:46.586] [EVT.SPAWN] BerryBush at (3489,2335)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Algae at (1128,3158)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Flowers at (5810,3807)
[2026-06-21 04:12:46.586] [EVT.SPAWN] PineTree at (1297,4453)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Grass at (624,2495)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Moss at (3541,2962)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Moss at (3463,3056)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Algae at (1192,3172)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (962,2774)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Flowers at (982,3964)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Flowers at (918,4052)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1008,2634)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1110,2675)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1004,2681)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (934,2705)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1061,2670)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1069,2745)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1017,2620)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1026,2702)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1095,2627)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1025,2666)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (4226,1458)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Plant at (1329,577)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Bush at (1784,766)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1138,2703)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1100,2787)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1159,2887)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (881,2840)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (1097,2734)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Bush at (1747,831)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Pine at (4152,1476)
[2026-06-21 04:12:46.586] [EVT.SPAWN] Plant at (1333,699)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (4241,1444)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Plant at (1295,708)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (4160,1594)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Bush at (1886,791)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Moss at (4854,4048)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (1358,4380)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (4170,1346)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (4122,1608)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Kelp at (3583,3071)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (1980,3176)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1292,4561)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (2005,3196)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Flowers at (4844,3925)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (2058,3131)
[2026-06-21 04:12:46.587] [EVT.SPAWN] GrassTuft at (3550,1270)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Mushroom at (5088,2560)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (2128,3267)
[2026-06-21 04:12:46.587] [EVT.SPAWN] BerryBush at (1364,3021)
[2026-06-21 04:12:46.587] [EVT.SPAWN] GrassTuft at (3621,1360)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (694,171)
[2026-06-21 04:12:46.587] [EVT.SPAWN] BerryBush at (3404,2281)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Algae at (1188,3193)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (999,2659)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (983,2803)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1025,2582)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1049,2665)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1048,2608)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (996,2729)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (982,2723)
[2026-06-21 04:12:46.587] [EVT.SPAWN] BerryBush at (3365,2331)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Coral at (6260,944)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1002,2592)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1193,2793)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Grass at (2141,2883)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1040,2699)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1035,2769)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Moss at (4717,3989)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (4110,1583)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (4227,1556)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Kelp at (5675,1225)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (1288,4434)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (996,2580)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (961,2726)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1038,2658)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1008,2643)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (954,2771)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Mushroom at (5178,2617)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (942,2608)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Mushroom at (4984,2523)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (2035,3191)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Plant at (1351,579)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Bush at (1732,819)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1123,2835)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Mushroom at (5106,2479)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (1934,3243)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (951,2765)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (2079,3200)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Grass at (6142,3665)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Plant at (1277,617)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Moss at (2390,2393)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Algae at (1130,3182)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Flowers at (928,3843)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (755,3547)
[2026-06-21 04:12:46.587] [EVT.SPAWN] BerryBush at (3438,2264)
[2026-06-21 04:12:46.587] [EVT.SPAWN] BerryBush at (3434,2360)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (4161,1482)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (4176,1345)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (900,2676)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (991,2623)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1071,2668)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1036,2580)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Pine at (1108,2792)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Plant at (3603,4317)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Grass at (519,2566)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Grass at (2041,2862)
[2026-06-21 04:12:46.587] [EVT.SPAWN] PineTree at (1985,3245)
[2026-06-21 04:12:46.587] [EVT.SPAWN] OakTree at (4342,1924)
[2026-06-21 04:12:46.587] [EVT.SPAWN] Seaweed at (2779,4630)
