[2026-06-20 16:29:20.302] [INFO] Logger initialized
[2026-06-20 16:29:20.303] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (97,1443)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (124,1416)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (81,1443)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (137,1324)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (153,1430)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (112,1334)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (304,1386)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (246,1467)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (60,1409)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (124,1294)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (137,1362)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (167,1514)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (1995,3804)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Plant at (578,1950)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Plant at (533,2067)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4362,2899)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4436,2923)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4414,2873)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (136,1436)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (1,1411)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (141,1522)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (111,1353)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (73,1451)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (141,1383)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (57,1355)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (4173,2098)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (66,1437)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (96,1385)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (165,1260)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (179,1493)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (49,1504)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (216,1412)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Plant at (598,2029)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (100,1499)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (143,1407)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (87,1430)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (95,1400)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (23,1322)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (115,1427)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (226,1480)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4433,2955)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4457,2924)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4384,2872)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4433,2830)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (3445,3297)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Plant at (12,3050)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Plant at (18,3060)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Plant at (556,1973)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (114,1400)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (234,1416)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (70,1484)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (220,1354)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4424,2784)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Plant at (6013,1349)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4275,2901)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (159,1577)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (4180,2099)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (41,1353)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Flowers at (4401,2956)
[2026-06-20 16:29:33.338] [EVT.SPAWN] Toadstool at (209,1413)
[2026-06-20 16:29:33.339] [EVT.SPAWN] Plant at (564,2051)
[2026-06-20 16:29:33.339] [EVT.SPAWN] Toadstool at (144,1434)
[2026-06-20 16:29:33.339] [EVT.SPAWN] Flowers at (4410,2964)
[2026-06-20 16:29:33.339] [EVT.SPAWN] Plant at (566,2032)
[2026-06-20 16:29:33.339] [EVT.SPAWN] Plant at (90,3113)
[2026-06-20 16:29:33.339] [EVT.SPAWN] Flowers at (4338,2865)
[2026-06-20 16:29:33.339] [EVT.SPAWN] Plant at (583,1957)
[2026-06-20 16:29:33.359] [EVT.SPAWN] Plant at (5983,1400)
[2026-06-20 16:29:33.359] [EVT.SPAWN] Toadstool at (3451,3289)
[2026-06-20 16:29:33.359] [EVT.SPAWN] Plant at (1,3090)
[2026-06-20 16:29:33.359] [EVT.SPAWN] GrassTuft at (1316,3795)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (74,1595)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (2023,3649)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (149,1355)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (204,1442)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (180,1331)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (187,1563)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (109,1372)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (519,2047)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (561,2063)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (628,2177)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (432,1937)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Cactus at (4716,2958)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Flowers at (4418,2899)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Flowers at (4226,2990)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Flowers at (4339,2765)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (176,1332)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (143,1453)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (193,1231)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (147,1495)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (39,3135)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (86,3143)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (165,3101)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Flowers at (148,1753)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Pine at (1194,2273)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (474,2020)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (559,1994)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Pine at (1253,2342)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (616,2164)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (184,1477)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (100,1336)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Flowers at (4325,3010)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (1,1370)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Pine at (977,374)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (184,3091)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (616,2004)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (574,2012)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (570,2064)
[2026-06-20 16:29:33.432] [EVT.SPAWN] GrassTuft at (1222,3724)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Flowers at (4422,2918)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (557,2072)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (556,2006)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (1,3188)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (36,3065)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (3420,3270)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (630,1984)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Pine at (1275,2348)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (43,3048)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Plant at (5985,1462)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Toadstool at (3484,3395)
[2026-06-20 16:29:33.432] [EVT.SPAWN] Pine at (1223,2318)
[2026-06-20 16:29:33.452] [EVT.DEATH] Pine died at age 11,0s, energy 0,0
[2026-06-20 16:29:33.459] [EVT.SPAWN] Pine at (1218,2342)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Toadstool at (85,1465)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (154,1811)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (98,1674)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (95,1755)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (69,1708)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (612,2101)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (82,1760)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (505,2090)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (68,1708)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (562,2057)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (107,1822)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (586,1948)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (599,2013)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (126,1878)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (4417,2924)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (4328,2800)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (60,3063)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (1,3092)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Toadstool at (1983,3830)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Toadstool at (1894,3796)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (40,1794)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Pine at (1225,2326)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (90,1728)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (664,1946)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (77,1819)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (514,1977)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (611,1947)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Toadstool at (1913,3826)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Cactus at (2683,2939)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (627,2072)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (65,1821)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (77,1758)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Pine at (1194,2266)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Toadstool at (1875,3710)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Pine at (1215,2254)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (103,1665)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (56,1811)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Plant at (496,2046)
[2026-06-20 16:29:33.531] [EVT.SPAWN] Flowers at (115,1848)
[2026-06-20 16:29:33.532] [EVT.SPAWN] Toadstool at (1952,3887)
[2026-06-20 16:29:33.532] [EVT.SPAWN] Flowers at (90,1757)
[2026-06-20 16:29:33.532] [EVT.SPAWN] Toadstool at (1941,3831)
[2026-06-20 16:29:33.532] [EVT.SPAWN] Cactus at (2659,2935)
[2026-06-20 16:29:33.532] [EVT.SPAWN] Flowers at (131,1792)
[2026-06-20 16:29:33.532] [EVT.SPAWN] Toadstool at (1976,3770)
[2026-06-20 16:29:33.554] [EVT.SPAWN] Toadstool at (2040,3781)
[2026-06-20 16:29:33.554] [EVT.SPAWN] Toadstool at (2497,3510)
[2026-06-20 16:29:33.554] [EVT.SPAWN] Flowers at (74,1721)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (2001,3727)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (2071,3813)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1920,3773)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1984,3743)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (2016,3738)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1861,3871)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1957,1928)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1822,1987)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1904,1963)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1966,1971)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (117,1805)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (210,1814)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1998,1909)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1855,1988)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Plant at (481,2066)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (82,1818)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1890,2016)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1878,1841)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (3476,3292)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Plant at (567,1973)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1929,3700)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1991,3814)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1905,3802)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1912,3635)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (99,1767)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (40,1700)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1974,1825)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Plant at (539,1998)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (2439,3575)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (2386,3632)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1976,3895)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (3534,3190)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1987,1954)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1967,2012)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (101,1819)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1886,1964)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1974,1959)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (187,1842)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1991,3642)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Toadstool at (1945,3852)
[2026-06-20 16:29:33.632] [EVT.SPAWN] Flowers at (168,1779)
[2026-06-20 16:29:33.633] [EVT.SPAWN] Toadstool at (1964,3778)
[2026-06-20 16:29:33.633] [EVT.SPAWN] GrassTuft at (3733,1967)
[2026-06-20 16:29:33.633] [EVT.SPAWN] Toadstool at (1969,1881)
[2026-06-20 16:29:33.633] [EVT.SPAWN] Toadstool at (1829,1939)
[2026-06-20 16:29:33.633] [EVT.SPAWN] Toadstool at (1977,3736)
[2026-06-20 16:29:33.633] [EVT.SPAWN] Moss at (5686,2007)
[2026-06-20 16:29:33.634] [EVT.SPAWN] Toadstool at (2433,3621)
[2026-06-20 16:29:33.634] [EVT.SPAWN] BerryBush at (975,4457)
[2026-06-20 16:29:33.634] [EVT.SPAWN] Toadstool at (1905,1968)
[2026-06-20 16:29:33.657] [EVT.DEATH] Toadstool died at age 2,4s, energy 0,0
[2026-06-20 16:29:33.661] [EVT.SPAWN] Toadstool at (1963,1853)
[2026-06-20 16:29:33.661] [EVT.SPAWN] BerryBush at (973,4442)
[2026-06-20 16:29:33.661] [EVT.SPAWN] Flowers at (5912,879)
[2026-06-20 16:29:33.661] [EVT.SPAWN] Flowers at (5047,1435)
[2026-06-20 16:29:33.661] [EVT.SPAWN] GrassTuft at (3783,1977)
[2026-06-20 16:29:33.661] [EVT.SPAWN] Toadstool at (738,513)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1979,3859)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (2000,3726)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (2062,3708)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1949,3817)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1866,3757)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1961,3855)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1975,3772)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Flowers at (3534,3143)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1995,3848)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (2058,3757)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (2102,3774)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1957,3759)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Flowers at (3506,3221)
[2026-06-20 16:29:33.731] [EVT.SPAWN] BerryBush at (963,4419)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Flowers at (3562,3200)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (2032,1958)
[2026-06-20 16:29:33.731] [EVT.SPAWN] BerryBush at (907,4429)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Flowers at (3555,3233)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1859,1963)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (2082,3825)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1926,3733)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1875,3769)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1901,3707)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (2004,3700)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Flowers at (5997,922)
[2026-06-20 16:29:33.731] [EVT.SPAWN] BerryBush at (1007,4490)
[2026-06-20 16:29:33.731] [EVT.SPAWN] BerryBush at (3608,2845)
[2026-06-20 16:29:33.731] [EVT.SPAWN] BerryBush at (940,4509)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Flowers at (3459,3136)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1837,1885)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Flowers at (3582,3124)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Flowers at (4964,1386)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (2080,3759)
[2026-06-20 16:29:33.731] [EVT.SPAWN] Toadstool at (1982,3718)
[2026-06-20 16:29:33.732] [EVT.SPAWN] Toadstool at (753,465)
[2026-06-20 16:29:33.732] [EVT.SPAWN] Flowers at (3530,3207)
[2026-06-20 16:29:33.732] [EVT.SPAWN] Pine at (1308,1139)
[2026-06-20 16:29:33.732] [EVT.SPAWN] BerryBush at (890,4507)
[2026-06-20 16:29:33.732] [EVT.SPAWN] Flowers at (5986,815)
[2026-06-20 16:29:33.732] [EVT.SPAWN] BerryBush at (3702,2827)
[2026-06-20 16:29:33.732] [EVT.SPAWN] Flowers at (3459,3161)
[2026-06-20 16:29:33.732] [EVT.SPAWN] Flowers at (3561,3194)
[2026-06-20 16:29:33.743] [EVT.DEATH] Cactus died at age 9,3s, energy -0,1
[2026-06-20 16:29:33.750] [EVT.SPAWN] BerryBush at (3646,2732)
[2026-06-20 16:29:33.750] [EVT.SPAWN] BerryBush at (5098,3553)
[2026-06-20 16:29:33.750] [EVT.SPAWN] Plant at (1936,764)
[2026-06-20 16:29:33.750] [EVT.SPAWN] Pine at (1361,1087)
[2026-06-20 16:29:33.750] [EVT.SPAWN] Flowers at (3479,3184)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Toadstool at (2051,3671)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Toadstool at (1996,3778)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Toadstool at (1890,3661)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Toadstool at (1944,3814)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Flowers at (3576,3118)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Flowers at (3578,3164)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Flowers at (3462,3068)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Toadstool at (2020,1940)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Flowers at (3478,3159)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Flowers at (3442,3164)
[2026-06-20 16:29:33.832] [EVT.SPAWN] BerryBush at (4978,1835)
[2026-06-20 16:29:33.832] [EVT.SPAWN] BerryBush at (5061,1895)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Toadstool at (4064,2053)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Toadstool at (1935,3716)
[2026-06-20 16:29:33.832] [EVT.SPAWN] Toadstool at (1998,3735)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (140,1720)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (3588,3102)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (3520,3171)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (3510,3274)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (3358,3149)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Toadstool at (1975,1969)
[2026-06-20 16:29:33.833] [EVT.SPAWN] BerryBush at (4897,1824)
[2026-06-20 16:29:33.833] [EVT.SPAWN] BerryBush at (5070,1890)
[2026-06-20 16:29:33.833] [EVT.SPAWN] BerryBush at (5084,1728)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Mushroom at (4703,3861)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Toadstool at (2039,3744)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Toadstool at (4136,2027)
[2026-06-20 16:29:33.833] [EVT.SPAWN] BerryBush at (2496,651)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (3491,3184)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (3414,3151)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (3578,3225)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Flowers at (3505,3096)
[2026-06-20 16:29:33.833] [EVT.SPAWN] BerryBush at (2437,731)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Toadstool at (2006,1876)
[2026-06-20 16:29:33.833] [EVT.SPAWN] Mushroom at (4540,3899)
[2026-06-20 16:29:33.833] [EVT.SPAWN] BerryBush at (5134,1820)
[2026-06-20 16:29:33.834] [EVT.SPAWN] Flowers at (3537,3141)
[2026-06-20 16:29:33.834] [EVT.SPAWN] Toadstool at (4151,1983)
[2026-06-20 16:29:33.834] [EVT.SPAWN] BerryBush at (4972,1924)
[2026-06-20 16:29:33.834] [EVT.SPAWN] Plant at (1974,655)
[2026-06-20 16:29:33.834] [EVT.SPAWN] BerryBush at (5162,3532)
[2026-06-20 16:29:33.834] [EVT.SPAWN] BerryBush at (2446,709)
[2026-06-20 16:29:33.834] [EVT.SPAWN] BerryBush at (5054,1912)
[2026-06-20 16:29:33.851] [EVT.DEATH] Pine died at age 11,4s, energy 0,0
[2026-06-20 16:29:33.854] [EVT.DEATH] GrassTuft died at age 11,4s, energy 0,0
[2026-06-20 16:29:33.858] [EVT.SPAWN] Mushroom at (4598,3932)
[2026-06-20 16:29:33.858] [EVT.SPAWN] BerryBush at (4964,1797)
[2026-06-20 16:29:33.858] [EVT.SPAWN] Mushroom at (2942,2093)
[2026-06-20 16:29:33.858] [EVT.SPAWN] BerryBush at (2517,755)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Toadstool at (2153,3785)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (2475,811)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (2479,840)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Flowers at (80,1754)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Flowers at (3476,3246)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (2431,713)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Flowers at (3584,2990)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Flowers at (3514,3332)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Flowers at (145,1802)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Flowers at (3360,3120)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Flowers at (3520,3256)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (2530,774)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (4975,1869)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (5004,1793)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (5017,1939)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (5130,1805)
[2026-06-20 16:29:33.932] [EVT.SPAWN] BerryBush at (4990,1819)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Moss at (3930,1864)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Pine at (3160,1653)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Moss at (3916,1761)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Moss at (3919,1860)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Pine at (3233,1654)
[2026-06-20 16:29:33.932] [EVT.SPAWN] Moss at (3894,1906)
